76,-1,-1
76,0,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,-30,-1
76,2,-1
76,3,-1
76,1,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,16,-1
76,15,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,-31,-1
76,-32,-1
76,-33,-1
76,-34,-1
76,-35,-1
76,-36,-1
76,-37,-1
76,-38,-1
76,-39,-1
76,-40,-1
76,-41,-1
76,-42,-1
76,-43,-1
76,-44,-1
76,60,-1
76,59,-1
76,58,-1
76,57,-1
76,56,-1
76,55,-1
76,54,-1
76,53,-1
76,52,-1
76,51,-1
76,50,-1
76,49,-1
76,48,-1
76,47,-1
76,46,-1
76,45,-1
76,44,-1
44,-2,0
44,-3,0
39,-4,1
39,-5,1
36,-6,2
36,-7,2
31,-8,3
31,-9,3
26,-10,4
26,-11,4
51,2,0
51,3,0
56,4,1
56,5,1
61,6,2
61,7,2
66,8,3
66,9,3
71,10,4
71,11,4
43,-4,4
38,-6,5
35,-8,6
30,-10,1
25,-12,2
21,-12,5
21,-13,5
16,-14,4
16,-15,4
11,-16,3
11,-17,3
6,-18,2
6,-19,2
1,-20,1
1,-21,1
20,-15,1
25,-13,2
15,-17,6
10,-19,5
5,-21,4
49,-23,0
49,-23,1
49,-23,2
49,-23,3
49,-23,4
49,-23,5
49,-23,6
49,-23,7
49,-23,8
49,-23,9
49,-23,10
49,-23,11
49,-23,12
49,-23,13
49,12,0
49,12,1
49,12,2
49,12,3
49,12,4
49,12,5
49,12,6
49,12,7
49,12,8
49,12,9
49,12,10
49,12,11
49,12,12
49,12,13
