76,-1,-1
76,0,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,-30,-1
76,2,-1
76,3,-1
76,1,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,16,-1
76,15,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,-31,-1
76,-32,-1
76,-33,-1
76,-34,-1
76,-35,-1
76,-36,-1
76,-37,-1
76,-38,-1
76,-39,-1
76,-40,-1
76,-41,-1
76,-42,-1
76,-43,-1
76,-44,-1
76,60,-1
76,59,-1
76,58,-1
76,57,-1
76,56,-1
76,55,-1
76,54,-1
76,53,-1
76,52,-1
76,51,-1
76,50,-1
76,49,-1
76,48,-1
76,47,-1
76,46,-1
76,45,-1
76,44,-1
22,1,1
22,2,1
27,3,2
27,4,2
32,5,1
32,6,1
40,7,2
40,8,2
17,-2,1
17,-1,1
12,-3,2
12,-4,2
7,-5,1
7,-6,1
2,-7,2
2,-8,2
67,4,4
67,3,4
57,-3,4
57,-4,4
21,10,1
23,11,2
24,12,3
25,13,4
26,13,1
29,15,3
30,16,4
31,16,1
34,18,3
35,19,4
28,14,2
33,17,2
39,19,1
41,20,2
42,21,3
43,22,4
49,24,0
49,24,1
49,24,2
49,24,3
49,24,4
49,24,5
49,24,6
49,24,7
49,24,8
49,24,9
49,24,10
49,24,11
49,24,12
49,24,13
20,-10,1
19,-11,2
18,-12,3
16,-13,4
15,-13,1
14,-14,2
13,-15,3
11,-16,4
10,-16,1
9,-17,2
8,-18,3
6,-19,4
5,-19,1
4,-20,2
3,-21,3
1,-22,4
49,-24,0
49,-24,1
49,-24,2
49,-24,3
49,-24,4
49,-24,5
49,-24,6
49,-24,7
49,-24,8
49,-24,9
49,-24,10
49,-24,11
49,-24,12
49,-24,13
