76,-1,-1
76,0,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,-30,-1
76,2,-1
76,3,-1
76,1,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,16,-1
76,15,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,-31,-1
76,-32,-1
76,-33,-1
76,-34,-1
76,-35,-1
76,-36,-1
76,-37,-1
76,-38,-1
76,-39,-1
76,-40,-1
76,-41,-1
76,-42,-1
76,-43,-1
76,-44,-1
2,2,0
2,3,0
2,4,0
2,5,0
3,7,0
3,8,0
3,9,0
3,10,0
10,3,2
10,4,2
20,8,2
20,9,2
55,4,4
55,5,4
65,7,4
65,8,4
46,14,0
46,15,0
46,16,0
46,17,0
46,18,0
47,17,2
47,16,2
47,15,2
79,16,4
6,-1,1
6,-2,1
7,-3,2
7,-4,2
8,-5,3
8,-6,3
9,-7,4
9,-8,4
10,-9,5
10,-10,5
11,-6,1
11,-7,1
12,-8,2
12,-9,2
13,-10,3
13,-11,3
14,-12,4
14,-13,4
15,-14,5
15,-15,5
16,-11,1
16,-12,1
17,-13,2
17,-14,2
18,-15,3
18,-16,3
19,-17,4
19,-18,4
20,-19,5
20,-20,5
21,-16,1
21,-17,1
22,-18,2
22,-19,2
23,-20,3
23,-21,3
24,-22,4
24,-23,4
25,-24,5
25,-25,5
26,-21,1
26,-22,1
27,-23,2
27,-24,2
28,-25,3
28,-26,3
29,-27,4
29,-28,4
30,-29,5
30,-30,5
31,-26,1
31,-27,1
32,-28,2
32,-29,2
33,-30,3
33,-31,3
34,-32,4
34,-33,4
35,-35,5
35,-34,5
49,-37,0
49,-37,1
49,-37,2
49,-37,3
49,-37,4
49,-37,5
49,-37,6
49,-37,7
49,-37,8
49,-37,9
49,-37,10
49,-37,11
49,-37,12
49,-37,13
49,20,0
49,20,1
49,20,2
49,20,3
49,20,4
49,20,5
49,20,6
49,20,7
49,20,8
49,20,9
49,20,10
49,20,11
49,20,12
49,20,13
