76,-1,-1
76,0,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,-30,-1
76,2,-1
76,3,-1
76,1,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,16,-1
76,15,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,-31,-1
76,-32,-1
76,-33,-1
76,-34,-1
76,-35,-1
76,-36,-1
76,-37,-1
76,-38,-1
76,-39,-1
76,-40,-1
76,-41,-1
76,-42,-1
76,-43,-1
76,-44,-1
79,-2,0
79,-4,2
79,-3,2
79,-4,4
79,-6,0
79,-5,0
79,-7,2
79,-7,4
79,-8,4
79,2,0
79,5,0
79,6,0
79,3,2
79,4,2
79,4,4
79,7,2
79,7,4
79,8,4
49,12,0
49,13,1
49,12,1
49,13,0
49,13,2
49,13,3
49,14,0
49,14,1
49,14,2
49,14,3
49,14,4
49,14,5
49,14,6
49,14,7
49,14,8
49,14,9
49,14,10
49,14,11
49,14,12
49,14,13
49,-12,0
49,-12,1
49,-13,2
49,-13,3
49,-14,4
49,-14,5
49,-14,6
49,-14,7
49,-14,8
49,-14,9
49,-14,10
49,-14,11
49,-14,12
49,-14,13
49,-14,3
49,-14,2
49,-14,1
49,-14,0
49,-13,0
49,-13,1
56,10,4
57,9,2
58,8,0
59,-10,4
60,-9,2
50,-8,0
6,5,4
11,6,2
16,4,0
21,-5,4
26,-6,2
31,-4,0
