76,1,-1
76,0,-1
76,-1,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,2,-1
76,3,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,15,-1
76,16,-1
76,17,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
11,-5,0
11,-4,0
16,-5,2
16,-6,2
21,-5,4
21,-4,4
26,-5,6
26,-6,6
31,-8,6
31,-9,6
36,-10,4
36,-9,4
39,-9,2
39,-8,2
44,-9,0
44,-10,0
49,-12,0
49,-12,1
49,-12,2
49,-12,3
49,-12,5
49,-12,4
49,-12,6
49,-12,7
49,-12,8
49,-12,9
49,-12,10
49,-12,11
49,-12,12
49,-12,13
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
49,0,1
49,-1,1
49,-1,3
49,0,3
49,-2,1
49,1,1
76,27,-1
76,26,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,44,-1
76,45,-1
76,46,-1
76,47,-1
76,48,-1
76,49,-1
76,50,-1
76,51,-1
76,52,-1
76,53,-1
76,54,-1
76,55,-1
76,56,-1
76,57,-1
76,58,-1
76,59,-1
76,60,-1
76,61,-1
76,62,-1
76,63,-1
51,6,1
52,8,2
53,10,3
54,12,4
55,14,5
56,11,1
57,13,2
58,15,3
59,17,4
60,19,5
61,16,1
62,18,2
63,20,3
64,22,4
65,24,5
66,21,1
67,23,2
68,25,3
69,27,4
70,29,5
44,-7,4
44,-7,0
6,7,1
7,9,2
8,11,3
9,13,4
10,15,5
11,12,1
12,14,2
13,16,3
14,18,4
15,20,5
16,17,1
17,19,2
18,21,3
19,23,4
20,25,5
26,22,1
27,24,2
28,26,3
29,28,4
30,30,5
49,32,0
49,32,1
49,32,2
49,32,3
49,32,4
49,32,5
49,32,6
49,32,7
49,32,8
49,32,9
49,32,11
49,32,12
49,32,13
