76,-1,-1
76,0,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,-30,-1
76,2,-1
76,3,-1
76,1,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,16,-1
76,15,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,-31,-1
76,-32,-1
76,-33,-1
76,-34,-1
76,-35,-1
76,-36,-1
76,-37,-1
76,-38,-1
76,-39,-1
76,-40,-1
76,-41,-1
76,-42,-1
76,-43,-1
76,-44,-1
79,-1,0
79,-2,0
79,-4,0
79,-5,0
79,-7,0
79,-8,0
79,-10,0
79,-11,0
79,-13,0
79,-14,0
79,-16,0
79,-17,0
79,-19,0
79,-20,0
79,-22,0
79,-23,0
79,-25,0
79,-26,0
79,-28,0
79,-29,0
79,-27,3
79,-26,3
79,-24,3
79,-23,3
79,-21,3
79,-20,3
79,-18,3
79,-17,3
79,-15,3
79,-14,3
79,-12,3
79,-11,3
79,-9,3
79,-8,3
79,-6,3
79,-5,3
79,-3,3
79,-2,3
79,1,0
79,2,0
79,2,3
79,3,3
79,4,0
79,5,0
79,7,0
79,8,0
79,10,0
79,11,0
79,13,0
79,14,0
79,16,0
79,17,0
79,19,0
79,20,0
79,22,0
79,23,0
79,25,0
79,26,0
79,28,0
79,29,0
79,5,3
79,6,3
79,8,3
79,9,3
79,11,3
79,12,3
79,14,3
79,15,3
79,17,3
79,18,3
79,20,3
79,21,3
79,23,3
79,24,3
79,26,3
79,27,3
49,31,0
49,31,1
49,31,2
49,31,3
49,31,4
49,31,5
49,31,6
49,31,7
49,31,8
49,31,9
49,31,10
49,31,11
49,31,12
49,31,13
49,-31,0
49,-31,1
49,-31,2
49,-31,3
49,-31,4
49,-31,5
49,-31,6
49,-31,7
49,-31,8
49,-31,9
49,-31,10
49,-31,11
49,-31,12
49,-31,13
