76,0,-1
76,-1,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,2,-1
76,3,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,15,-1
76,16,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,-14,-1
76,-15,-1
76,-16,-1
49,-1,8
76,1,-1
2,1,1
2,2,1
43,4,1
43,5,1
26,7,1
26,8,1
22,9,3
22,8,3
30,6,3
30,5,3
29,3,3
29,2,3
20,1,5
20,2,5
17,-1,1
17,-2,1
40,-4,1
40,-5,1
23,-7,1
23,-8,1
41,-8,3
41,-9,3
45,-6,3
45,-5,3
44,-3,3
44,-2,3
6,-1,5
6,-2,5
49,-11,0
49,-11,1
49,-11,2
49,-11,3
49,-11,4
49,-11,5
49,-11,6
49,-11,7
49,-11,8
49,-11,9
49,-11,10
49,-11,11
49,-11,12
49,-11,13
49,11,3
49,11,2
49,11,1
49,11,0
49,11,4
49,11,5
49,11,6
49,11,7
49,11,8
49,11,9
49,11,10
49,11,11
49,11,12
49,11,13
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
