76,-1,-1
76,0,-1
76,-2,-1
76,-3,-1
76,-4,-1
76,-5,-1
76,-6,-1
76,-7,-1
76,-8,-1
76,-9,-1
76,-10,-1
76,-11,-1
76,-12,-1
76,-13,-1
76,-14,-1
76,-15,-1
76,-16,-1
76,-17,-1
76,-18,-1
76,-19,-1
76,-20,-1
76,-21,-1
76,-22,-1
76,-23,-1
76,-24,-1
76,-25,-1
76,-26,-1
76,-27,-1
76,-28,-1
76,-29,-1
76,-30,-1
76,2,-1
76,3,-1
76,1,-1
76,4,-1
76,5,-1
76,6,-1
76,7,-1
76,8,-1
76,9,-1
76,10,-1
76,11,-1
76,12,-1
76,13,-1
76,14,-1
76,16,-1
76,15,-1
76,17,-1
76,18,-1
76,19,-1
76,20,-1
76,21,-1
76,22,-1
76,23,-1
76,24,-1
76,25,-1
76,26,-1
76,27,-1
76,28,-1
76,29,-1
76,30,-1
76,31,-1
76,32,-1
76,33,-1
76,34,-1
76,35,-1
76,36,-1
76,37,-1
76,38,-1
76,39,-1
76,40,-1
76,41,-1
76,42,-1
76,43,-1
76,-31,-1
76,-32,-1
76,-33,-1
76,-34,-1
76,-35,-1
76,-36,-1
76,-37,-1
76,-38,-1
76,-39,-1
76,-40,-1
76,-41,-1
76,-42,-1
76,-43,-1
76,-44,-1
11,-1,1
12,-2,1
13,-3,2
14,-4,1
15,-5,1
56,-1,4
57,-2,4
58,-3,5
59,-4,4
60,-5,4
49,9,0
49,9,1
49,9,2
49,10,0
49,10,1
49,10,2
49,10,3
49,10,4
49,10,5
49,10,6
49,10,7
49,10,8
49,10,9
49,10,10
49,10,11
49,10,12
49,10,13
49,-15,0
49,-15,1
49,-15,2
49,-16,0
49,-16,1
49,-16,2
49,-16,3
49,-16,4
49,-16,5
49,-16,6
49,-16,7
49,-16,8
49,-16,9
49,-16,10
49,-16,11
49,-16,12
49,-16,13
16,-9,1
17,-10,1
18,-11,2
19,-12,1
20,-13,1
61,-9,4
62,-10,4
63,-11,5
64,-12,4
65,-13,4
49,-7,2
49,1,2
10,3,1
9,4,1
8,5,2
7,6,1
6,7,1
55,3,4
54,4,4
53,5,5
52,6,4
51,7,4
